theme,description,profile_link,author,github_stars,updated,license,theme_tags,theme-repo,theme-ref
Roxo Hugo,"Roxo Hugo is a digital agency Hugo theme for creative agencies, freelancers, graphic designers, photographers. Can be used for any kind of corporate websites who provides digital services with many expertise such as Design, Digital Products, Development, Campaign & Content, Employer Branding, Animation & Motion Graphics ,Packaging & Product Design, Retail & Spacial, Print & Editorial Design, Concept/Text, Information Design etc.",https://d33wubrfki0l68.cloudfront.net/3d93e0a1a9bd6b00f5fc41ff3ebc8e3b0ac85c86/52808/themes/roxo-hugo/screenshot_hud3044402aeedd256e314dd4ac71f79c8_588481_750x500_fill_catmullrom_top_2.png,Static Mania,80,2021-04-06,MIT,"['Agency', 'Blog', 'Company', 'Minimal', 'Portfolio', 'Responsive']",https://github.com/StaticMania/roxo-hugo/blob/master/LICENSE,https://themes.gohugo.io/themes/roxo-hugo/
Whiteplain,Simple and functional theme for Hugo,https://d33wubrfki0l68.cloudfront.net/f5d499f73a83ff7c3c8cd281114befdf6faafeb3/4a6af/themes/whiteplain/screenshot_huf7304e56b8f93421b11d96cda1185ef0_99286_750x500_fill_catmullrom_top_2.png,taikii,81,2019-10-27,MIT,"['Blog', 'Light', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/taikii/whiteplain-light,https://themes.gohugo.io/themes/whiteplain/
Castanet,A podcast-oriented theme for Hugo,https://d33wubrfki0l68.cloudfront.net/074ba0418e2bf67c52e282f6b7fff7d6097b3477/9f36e/themes/castanet/screenshot_hu10f2834f3b4972aa15aea927898b1bc7_356932_750x500_fill_catmullrom_top_2.png,Matt Stratton,83,2017-05-18,MIT,"['Podcast', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/mattstratton/castanet/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/castanet/
Binario,Responsive card-based & code-light Hugo theme,https://d33wubrfki0l68.cloudfront.net/52815394cbac229a4938b5cd3a0993d8fe301c00/5db1a/themes/binario/screenshot_huef29e0497c2f1791f331faeb6295494f_346843_750x500_fill_catmullrom_top_2.png,Vimux,62,2021-09-03,MIT,"['Blog', 'Dark', 'Responsive']",https://github.com/twbs/bootstrap/blob/v4-dev/dist/css/bootstrap-reboot.css,https://themes.gohugo.io/themes/binario/
Manis,Sweet little theme for personal website or blog,https://d33wubrfki0l68.cloudfront.net/f61b741ed1c20aecce48771f1f81f5c022cb41d7/bbf70/themes/manis-hugo-theme/screenshot_hu5a880bb125b561d7e895e2eb6615f427_35326_750x500_fill_catmullrom_top_2.png,Yurizal Susanto,79,2021-07-03,MIT,"['Blog', 'Light', 'Minimal', 'Personal']",https://github.com/yursan9/manis-hugo-theme/blob/master/LICENSE.md,https://themes.gohugo.io/themes/manis-hugo-theme/
XMag,A minimal magazine theme for Hugo,https://d33wubrfki0l68.cloudfront.net/ff385595f87983c86e558196024a14f7599705af/c6f0a/themes/hugo-xmag/screenshot_hu956763c9cb53d30b888bcd7e22e80b59_87623_750x500_fill_catmullrom_top_2.png,Yihui Xie,54,2021-10-02,MIT,"['Blog', 'Magazine', 'Minimal', 'Responsive']",https://github.com/yihui/hugo-xmag,https://themes.gohugo.io/themes/hugo-xmag/
devise,"A fast, minimal, responsive Hugo theme for blogs.",https://d33wubrfki0l68.cloudfront.net/d4cc13ac24c633a2cefb9aa52bf5f8376ac68d88/03875/themes/devise/screenshot_hu1d519f0c75527f46b98969a3fc1fca09_102154_750x500_fill_catmullrom_top_2.png,Austin Gebauer,57,2021-08-31,MIT,"['Blog', 'Minimal', 'Personal']",https://github.com/austingebauer/devise/issues,https://themes.gohugo.io/themes/devise/
Minimal Bootstrap Hugo Theme,A minimal hugo theme made with bootstrap that focuses on content readability,https://d33wubrfki0l68.cloudfront.net/811e399fd7453a9fe57afc96f765acb93fef96c0/b3c88/themes/minimal-bootstrap-hugo-theme/screenshot_hu3a1434cd3d0ac0b278c9446ba37ea99e_56770_750x500_fill_catmullrom_top_2.png,Zachary Betz,70,2020-11-25,MIT,"['Blog', 'Bootstrap', 'Minimal']",https://github.com/zwbetz-gh/minimal-bootstrap-hugo-theme/tree/master/exampleSite,https://themes.gohugo.io/themes/minimal-bootstrap-hugo-theme/
PaperCSS,"A Hugo theme made with PaperCSS, the less formal CSS framework.",https://d33wubrfki0l68.cloudfront.net/5fb1fb887be1ee2da71eb70450064911795777f0/1d53f/themes/papercss-hugo-theme/screenshot_hu5cfa43bbfff64d0404bfc61a736a0243_211710_750x500_fill_catmullrom_top_2.png,Zachary Betz,65,2021-06-08,MIT,['Blog'],https://github.com/papercss/papercss/graphs/contributors,https://themes.gohugo.io/themes/papercss-hugo-theme/
Alpha Church,A hugo port of html5up Alpha theme. Customised for church use.,https://d33wubrfki0l68.cloudfront.net/b20a29d46a3df10e424fe0208d99c384c5166bb3/0cc2f/themes/alpha-church/screenshot_hu9e15ccd0953b1370f159fca3d8c289f6_1548268_750x500_fill_catmullrom_top_2.png,Daniel Saunders,46,2021-10-26,Creative Commons Attribution 3.0,"['Church', 'Podcast']",https://github.com/funkydan2/alpha-church,https://themes.gohugo.io/themes/alpha-church/
Bare Min,A bare minimum theme for Hugo (https://gohugo.io) to help develop and debug Hugo sites,https://d33wubrfki0l68.cloudfront.net/a196fa360ccae18f0e75331b16606bbb1c3cafbb/c5242/themes/hugo-bare-min-theme/screenshot_hue2fd4977eb1a3462d83b424811670fde_196056_750x500_fill_catmullrom_top_2.png,Kaushal Modi,67,2020-02-10,MIT,['Minimal'],https://github.com/kaushalmodi/hugo-bare-min-theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-bare-min-theme/
Hugo Story,"A (modular, highly tweakable) responsive one-page theme for Hugo.",https://d33wubrfki0l68.cloudfront.net/5de8bd42e3f53bca9ec87898eabd528ac1424437/b4bdb/themes/hugo-story/screenshot_hu89144d9c343a865f935bd5bee701fa05_1256111_750x500_fill_catmullrom_top_2.png,caressofsteel,65,2021-03-23,Creative Commons,"['Blog', 'Landing', 'Portfolio', 'Responsive']",https://github.com/caressofsteel/hugo-story,https://themes.gohugo.io/themes/hugo-story/
Hugo Flex,A lightweight Hugo theme leveraging CSS Flexbox,https://d33wubrfki0l68.cloudfront.net/c2acd858e46241c7bae1b9723a1322fbfb74ae1c/15c34/themes/hugo-flex/screenshot_hubebebd33de8953af77dcea510ef10877_50206_750x500_fill_catmullrom_top_2.png,Léo De Souza,61,2021-03-11,Apache-2.0,"['Minimal', 'Responsive']",https://github.com/de-souza/hugo-flex/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-flex/
Hugo Profile,A high performance and mobile first hugo template for personal portfolio and blog.,https://d33wubrfki0l68.cloudfront.net/2c4ce26793e2c8b8a7c4d6d321d75717bf261935/974e4/themes/hugo-profile/screenshot_hu65867fd5d8462a5279482770f6993707_150976_750x500_fill_catmullrom_top_2.png,Gurusabarish,43,2021-11-05,MIT,"['Blog', 'Personal', 'Portfolio', 'Responsive']",https://github.com/gurusabarish/hugo-profile/issues,https://themes.gohugo.io/themes/hugo-profile/
Tanka,Tanka is a minimalist theme for Hugo,https://d33wubrfki0l68.cloudfront.net/c092868d2f2ceb1d55eb0eda306d295787865561/ba41a/themes/hugo-tanka/screenshot_hu8be8c039d3068339af3b696c9bf1954d_286025_750x500_fill_catmullrom_top_2.png,Nan Xiao,63,2021-07-07,GPL-v3,"['Bootstrap', 'Minimal', 'Responsive']",https://github.com/nanxstats/hugo-tanka/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-tanka/
Terrassa,"A simple, fast and responsive theme for Hugo with a strong focus on accessibility.",https://d33wubrfki0l68.cloudfront.net/f73e2ef79ccaff03dcae0e0e2959e9142d8e1982/f4fbe/themes/hugo-terrassa-theme/screenshot_hu8c48979639e5c701b9322367f3604035_105438_750x500_fill_catmullrom_top_2.png,Danielkvist (Daniel Zaragoza),63,2019-01-23,MIT,"['Blog', 'Company', 'Contact', 'Personal', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/danielkvist/hugo-terrassa-theme/blob/master/exampleSite/config.toml,https://themes.gohugo.io/themes/hugo-terrassa-theme/
Slick,"A Hugo theme focused on content, cleanliness, speed, responsiveness and privacy",https://d33wubrfki0l68.cloudfront.net/42e8f1ae65127e968602e587b99374bd70a33d91/9287a/themes/slick/screenshot_hu0e7e1e60dbc419b310699ddeccf657ef_58782_750x500_fill_catmullrom_top_2.png,Frieder Grießhammer,41,2021-10-02,MIT,"['Blog', 'Light', 'Minimal', 'Personal', 'Responsive']",https://github.com/spookey/slick/blob/master/LICENSE,https://themes.gohugo.io/themes/slick/
Journal,Minimalist theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/652953180affff185d3f049984228e414d7567e5/92102/themes/hugo-journal/screenshot_hu7a3101b0fce77202ebf45799fa8895f3_65071_750x500_fill_catmullrom_top_2.png,Damien Caselli,66,2021-04-02,MIT,"['Blog', 'Minimal']",https://github.com/dashdashzako/hugo-journal,https://themes.gohugo.io/themes/hugo-journal/
Axiom,"Axiom is a powerful, high performance, modular Hugo theme, designed to make the readers of your content and the search engines happy.",https://d33wubrfki0l68.cloudfront.net/0d72dd726bd6ba4af5e53c7160b7718576266e94/def44/themes/axiom/screenshot_huc721aaddbf168d0aee1058c05fe27bf4_114787_750x500_fill_catmullrom_top_2.png,Jhaura Wachsman,63,2020-12-22,CC-BY-SA-4.0,"['Blog', 'Responsive']",https://github.com/marketempower/axiom/blob/master/LICENSE,https://themes.gohugo.io/themes/axiom/
Geekblog,Hugo theme made for blogs,https://d33wubrfki0l68.cloudfront.net/3cf236fc883799c4e1f324aed63188f5084f8682/e04af/themes/hugo-geekblog/screenshot_hu047e4f561ac0ed12ab2a2ba1f0bce8ce_191054_750x500_fill_catmullrom_top_2.png,Robert Kaussow,48,2021-10-15,MIT,"['Blog', 'Responsive']",https://github.com/google/material-design-icons/blob/main/LICENSE,https://themes.gohugo.io/themes/hugo-geekblog/
Shell,Hugo Shell theme : Terminal-like theme with selectable color schemes.,https://d33wubrfki0l68.cloudfront.net/90f80da2b7971722251e17963acec7a77ff7bc43/5c1f4/themes/hugo-theme-shell/screenshot_hu3723f589873526acaea4bb7fc1605422_74474_750x500_fill_catmullrom_top_2.png,Yuta Kurosawa,46,2021-08-27,MIT,"['Dark', 'Light', 'Minimal', 'Personal', 'Portfolio', 'Responsive']",https://github.com/Yukuro/goph-to-stylesheet,https://themes.gohugo.io/themes/hugo-theme-shell/
W3.CSS Basic,"This theme is built with W3.CSS and is highly configurable. More than 100 monochromatic color themes and 25 shortcodes. It has support for Cookie consent, image processing, image galleries, page bundles and resources (attachments).",https://d33wubrfki0l68.cloudfront.net/1978e83c6200cdf301f0c3be6713553e234bc9b6/1c154/themes/hugo-theme-w3css-basic/screenshot_hu59c2c41f1e1701af7b03f13466ca4253_1009163_750x500_fill_catmullrom_top_2.png,it-gro,44,2021-09-05,MIT,"['Blog', 'Company', 'Contact', 'Gallery', 'Landing', 'Personal', 'Portfolio', 'Responsive']",https://github.com/liwenyip/hugo-easy-gallery/,https://themes.gohugo.io/themes/hugo-theme-w3css-basic/
Tokiwa,A minimal blog theme inspired by the color tokiwa-iro (常磐色).,https://d33wubrfki0l68.cloudfront.net/1044ea915d39bb466df0fe5e3d1776623230cdf1/d2ec6/themes/hugo-theme-tokiwa/screenshot_hu053fb7d1816855b1e0a0fabb55c9a1a6_67492_750x500_fill_catmullrom_top_2.png,He Yeshuang,42,2021-10-26,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/Remix-Design/remixicon,https://themes.gohugo.io/themes/hugo-theme-tokiwa/
Blonde,"Blonde, A simple theme using Tailwind CSS",https://d33wubrfki0l68.cloudfront.net/8bc3aec1056eef4d9c1b0d9d52159401eb834b46/4e628/themes/blonde/screenshot_hua0edf43d94847c305c84e093a5e2c4e2_385149_750x500_fill_catmullrom_top_2.png,wamo,39,2021-11-10,MIT,"['Blog', 'Dark', 'Light', 'Minimal', 'Personal', 'Responsive']",https://github.com/opera7133/Blonde/blob/master/LICENSE,https://themes.gohugo.io/themes/blonde/
Pico,Pico is an elegent theme inspired by Medium & The New York Times.,https://d33wubrfki0l68.cloudfront.net/54da5156c3ce8792e722a20d93d42e4762e0bdf9/a02bb/themes/hugo-theme-pico/screenshot_hu62f4b2355fe5a6340097bb5e0efc11ef_408291_750x500_fill_catmullrom_top_2.png,Alexandre NEGREL,59,2021-06-11,MIT,"['Blog', 'Dark', 'Landing', 'Light', 'Multilingual', 'Personal', 'Responsive']",https://github.com/negrel/pico-hugo-theme/pulls,https://themes.gohugo.io/themes/hugo-theme-pico/
Material Design,Simple Material Design theme,https://d33wubrfki0l68.cloudfront.net/2d61a73031f01c7dda367c620c70e40279afed96/4f1fe/themes/material-design/screenshot_hu125dc7c390cbb5e840b4fad67ac53e4c_224256_750x500_fill_catmullrom_top_2.png,pdevty,58,2016-08-28,MIT,"['Blog', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/pdevty/material-design,https://themes.gohugo.io/themes/material-design/
Kiera,Hugo Theme for creative and technical writing,https://d33wubrfki0l68.cloudfront.net/ee111325a5410a43ecbb79ae2522ed62ac521fd9/46d26/themes/hugo-kiera/screenshot_hu4299aeef9302eb30afe1e99b0261661f_78251_750x500_fill_catmullrom_top_2.png,Daniel Saunders,57,2021-07-01,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/avianto/hugo-kiera,https://themes.gohugo.io/themes/hugo-kiera/
bento,"A minimalist theme for Hugo, build with Tailwind CSS.",https://d33wubrfki0l68.cloudfront.net/02e181cb5f32f302e0ade353f83bd0f74dd718d2/d8087/themes/bento/screenshot_hu848c9758728a97799f5b5cd772f3ebc3_296056_750x500_fill_catmullrom_top_2.png,Leonardo Faria,57,2020-07-29,MIT,"['Light', 'Minimal', 'Personal', 'Responsive']",https://github.com/leonardofaria/bento/blob/master/LICENSE,https://themes.gohugo.io/themes/bento/
TeXify,"A minimal, latex-style hugo theme for personal blogging",https://d33wubrfki0l68.cloudfront.net/852e1986c2edb2413025860faf15cac3c38505b8/8f978/themes/hugo-theme-texify/screenshot_hu33871f5ae40f671f97a8fc6b5d50f44a_113934_750x500_fill_catmullrom_top_2.png,Queensferry,54,2021-07-03,MIT,"['Blog', 'Light', 'Minimal', 'Responsive']",https://github.com/7ma7X/HugoTeX,https://themes.gohugo.io/themes/hugo-theme-texify/
Infinity Hugo,Hugo port of the Themefisher’s Infinity Template,https://d33wubrfki0l68.cloudfront.net/d0bdde916590814f779814ef305072a5a2904127/f5aaf/themes/infinity-hugo/screenshot_hud19426e3f55a425d90bab2e8bf2401e1_950300_750x500_fill_catmullrom_top_2.png,Themefisher,34,2021-09-08,MIT,"['Bootstrap', 'Landing']",https://github.com/gethugothemes/infinity-hugo/graphs/contributors,https://themes.gohugo.io/themes/infinity-hugo/
Restaurant Hugo,Hugo port of the Themefisher’s restaurant Template,https://d33wubrfki0l68.cloudfront.net/c2357e1120253811fce20bdf6db59fd89851b7ca/ec6c4/themes/restaurant-hugo/screenshot_hue116791c46011ac30d6ad1746cb0fab4_2592647_750x500_fill_catmullrom_top_2.png,Themefisher,34,2021-09-08,MIT,"['Blog', 'Bootstrap', 'Company', 'Contact', 'Landing', 'Light', 'Minimal', 'Responsive']",https://github.com/gethugothemes/restaurant-hugo/graphs/contributors,https://themes.gohugo.io/themes/restaurant-hugo/
Vanilla Bootstrap,A vanilla Bootstrap theme for Hugo,https://d33wubrfki0l68.cloudfront.net/792fce47dce0065030e4d0897abcd104e9000f29/806c6/themes/vanilla-bootstrap-hugo-theme/screenshot_hub07e8632c61b89a3e96c9dba7ef17199_93274_750x500_fill_catmullrom_top_2.png,Zachary Betz,58,2021-05-25,MIT,"['Blog', 'Bootstrap', 'Minimal']",https://github.com/ekalinin/github-markdown-toc,https://themes.gohugo.io/themes/vanilla-bootstrap-hugo-theme/
Hugo Bootstrap4,"A hugo theme using bootstrap 4, bootswatch, font-awesome, highlight.js",https://d33wubrfki0l68.cloudfront.net/feaffe20660823ed5a4d411dde18f5ecceb0d47b/e82ca/themes/hugo-bootstrap/screenshot_hu3668d5143b48340dd0bf6243d3e8dd39_154482_750x500_fill_catmullrom_top_2.png,Murali Rath,58,2019-06-15,MIT,"['Blog', 'Personal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/enten/hyde-y/blob/master/LICENSE,https://themes.gohugo.io/themes/hugo-bootstrap/
Indigo,"An IndieWeb-enabled, lightweight blogging theme for Hugo.",https://d33wubrfki0l68.cloudfront.net/994db22fe91e7d9261daeb734bd720b5dcd7c450/af826/themes/indigo/screenshot_hu1fadd51a9e05eb66cf87d4bfce0bd17f_278360_750x500_fill_catmullrom_top_2.png,Angelo Stavrow,54,2020-07-13,MIT,"['Blog', 'Minimal', 'Responsive']",https://github.com/tonsky/FiraCode,https://themes.gohugo.io/themes/indigo/
Blist,Blist is a clean and fast blog theme for your Hugo site.,https://d33wubrfki0l68.cloudfront.net/b2421ded3ece49ef412a592189152de2af30adf3/e6b07/themes/blist-hugo-theme/screenshot_hua53ae996935694d88553aaa22d4e6a1a_892723_750x500_fill_catmullrom_top_2.png,Varun A P,34,2021-10-27,MIT,"['Blog', 'Responsive']",https://github.com/apvarun/blist-hugo-theme/issues,https://themes.gohugo.io/themes/blist-hugo-theme/
nofancy,a distraction-free hugo theme,https://d33wubrfki0l68.cloudfront.net/6fc65b013ccf518c0388d6bf9a0ffe2b734487f7/41d62/themes/nofancy/screenshot_hu3b5733865e9ad35a2bf64df291f580c7_93905_750x500_fill_catmullrom_top_2.png,Zack Guo,59,2018-03-25,MIT,"['Blog', 'Personal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/gizak/nofancy,https://themes.gohugo.io/themes/nofancy/
Er,A clean Hugo theme for blogging,https://d33wubrfki0l68.cloudfront.net/184dd48be29fad7a50af740052e460e735f336bc/489ca/themes/er/screenshot_hudc581a94e90f6b6a9b4e1d924d2467e5_120861_750x500_fill_catmullrom_top_2.png,Lingyi Hu,54,2019-08-25,MIT,"['Blog', 'Light', 'Responsive', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/tscanlin/tocbot,https://themes.gohugo.io/themes/er/
Hugo Product Launch,"A Hugo theme for young start-ups, product launches, and »coming soon«-websites. Includes contact form & newsletter sign up via Netlify. Deploy with one click!",https://d33wubrfki0l68.cloudfront.net/6e0f960d71d380e1e6a80bad010c286cc8daa202/bbfff/themes/hugo-product-launch/screenshot_hu212c1064e11a8348edcd4935b84ca85c_264942_750x500_fill_catmullrom_top_2.png,Jan Raasch,35,2021-10-01,Creative Commons Attribution 4.0 International Public License (CC BY 4.0),"['Company', 'Contact', 'Landing', 'Newsletter', 'Personal', 'Responsive']",https://github.com/janraasch/hugo-product-launch/blob/master/MORE_PERMISSIONS.md,https://themes.gohugo.io/themes/hugo-product-launch/
AutoPhugo,Image gallery/Photoblog Theme for Hugo.,https://d33wubrfki0l68.cloudfront.net/b6d299ea90f9eac66fb50fcd5d2c348026d04eff/f0609/themes/autophugo/screenshot_huac5608b617b68498d4f541eb4832097f_1456589_750x500_fill_catmullrom_top_2.png,Karl Sickendick,37,2021-11-12,CCA 3.0 Unported,"['Blog', 'Dark', 'Gallery', 'Responsive']",https://github.com/aerohub/phugo,https://themes.gohugo.io/themes/autophugo/
Detox,"Detox is a beautiful theme, originally designed by Jordan Bowman (@jrdnbwmn).",https://d33wubrfki0l68.cloudfront.net/c9e3c9a0b89bc9db722f23a2ee65ac1702ba4d15/1a572/themes/hugo-theme-blueberry-detox/screenshot_huae3acf78938faa7b1b8452d9138c9505_133931_750x500_fill_catmullrom_top_2.png,Andrew R. Jenkins,54,2017-01-29,MIT,"['Blog', 'Light', 'Minimal', 'recent release of Hugo.', 'Version Configuration', 'tag a new version.']",https://github.com/allnightgrocery/hugo-theme-blueberry-detox,https://themes.gohugo.io/themes/hugo-theme-blueberry-detox/
hugo-lamp,A light responsive Hugo AMP theme for blogger.,https://d33wubrfki0l68.cloudfront.net/1575e68ce390176499eaa9d1347ac12c61535412/77054/themes/hugo-lamp/screenshot_huec9db9fb106f19682c28cfb11d6a3dac_371793_750x500_fill_catmullrom_top_2.png,Huy Nguyen,53,2020-07-01,MIT,"['Blog', 'Responsive']",https://github.com/huyb1991/hugo-lamp/issues,https://themes.gohugo.io/themes/hugo-lamp/
HugoTeX,LaTeX style hugo theme,https://d33wubrfki0l68.cloudfront.net/c53bfd81fa86e5427a86d8ac76b0fe6d6b300e61/1f6c3/themes/hugotex/screenshot_huc0af4ba0ae0bd329e83b58da4c22e7ac_128519_750x500_fill_catmullrom_top_2.png,HelloRusk,33,2021-08-20,MIT,"['Blog', 'Dark', 'Light', 'Minimal']",https://github.com/queensferryme/hugo-theme-texify/,https://themes.gohugo.io/themes/hugotex/
